firstName,lastName,reason,reasonDetail,sessionDate,transferredVoteTo,source
"Анарбек Баратович","Калматов","В командировке","Турция","16-17.01.2013г.","-","http://kenesh.kg/RU/Articles/14882-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1617__yanvarya_2013_goda.aspx"
"Марат Абдыразакович","Султанов","В командировке","Германия","16-17.01.2013г.","Б.Сулайманову","http://kenesh.kg/RU/Articles/14882-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1617__yanvarya_2013_goda.aspx"
"Азамат Абдуллажанович","Арапбаев","В командировке","Ошская обл.","16-17.01.2013г.","У.Чолпонбаеву","http://kenesh.kg/RU/Articles/14882-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1617__yanvarya_2013_goda.aspx"
"Нурлан Чолпонбаевич","Сулайманов","По состоянию здоровья",,"16-17.01.2013г.","-","http://kenesh.kg/RU/Articles/14882-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1617__yanvarya_2013_goda.aspx"
"Кенжебек Сатымкулович","Бокоев","По состоянию здоровья","","16-17.01.2013г.","М.Сабирову","http://kenesh.kg/RU/Articles/14882-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1617__yanvarya_2013_goda.aspx"
"Камчыбек Кыдыршаевич","Ташиев","По уважительным причинам",,"16-17.01.2013г.","А.Келдибекову","http://kenesh.kg/RU/Articles/14882-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1617__yanvarya_2013_goda.aspx"
"Садыр Нургожоевич","Жапаров","По уважительным причинам","","16-17.01.2013г.","-","http://kenesh.kg/RU/Articles/14882-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1617__yanvarya_2013_goda.aspx"
"Талант Турдумаматович","Мамытов","По уважительным причинам","","16-17.01.2013г.","-","http://kenesh.kg/RU/Articles/14882-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1617__yanvarya_2013_goda.aspx"
"Нариман Ташболотович","Тюлеев","По уважительным причинам","","16-17.01.2013г.","-","http://kenesh.kg/RU/Articles/14882-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1617__yanvarya_2013_goda.aspx"
"Эсенгул Байдалиевич","Исаков","На похоронах близких родственников",,"29.12.2012г.","Т.Узакбаеву","http://kenesh.kg/RU/Articles/14184-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_29__dekabrya_2012_goda.aspx"
"Максат Эсенович","Сабиров","На похоронах близких родственников","","29.12.2012г.","У.Аманбаевой","http://kenesh.kg/RU/Articles/14184-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_29__dekabrya_2012_goda.aspx"
"Нурлан Чолпонбаевич","Сулайманов","По состоянию здоровья",,"29.12.2012г.","-","http://kenesh.kg/RU/Articles/14184-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_29__dekabrya_2012_goda.aspx"
"Камчыбек Кыдыршаевич","Ташиев","По уважительной причине",,"29.12.2012г.","А.Келдибекову","http://kenesh.kg/RU/Articles/14184-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_29__dekabrya_2012_goda.aspx"
"Садыр Нургожоевич","Жапаров","По уважительной причине","","29.12.2012г.","-","http://kenesh.kg/RU/Articles/14184-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_29__dekabrya_2012_goda.aspx"
"Талант Турдумаматович","Мамытов","По уважительной причине","","29.12.2012г.","-","http://kenesh.kg/RU/Articles/14184-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_29__dekabrya_2012_goda.aspx"
"Нариман Ташболотович","Тюлеев","По уважительной причине","","29.12.2012г.","-","http://kenesh.kg/RU/Articles/14184-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_29__dekabrya_2012_goda.aspx"
"Чолпон Аалыевна","Султанбекова","В командировке","Баткенская обл.","26.12.2012г.","А.Сулайманову","http://kenesh.kg/RU/Articles/14148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2627__dekabrya_2012_goda.aspx"
"Абдулатип Маматасанович","Режавалиев","В командировке","Жалал-Абадская обл.","26.12.2012г.","Э.Джумалиевой","http://kenesh.kg/RU/Articles/14148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2627__dekabrya_2012_goda.aspx"
"Алмазбек Баатырбекович","Баатырбеков","В командировке","Нарынская обл.","26-27.12.2012г.","К.Исаеву","http://kenesh.kg/RU/Articles/14148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2627__dekabrya_2012_goda.aspx"
"Нурлан Чолпонбаевич","Сулайманов","По состоянию здоровья","","26-27.12.2012г.","-","http://kenesh.kg/RU/Articles/14148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2627__dekabrya_2012_goda.aspx"
"Майрамгул Бекчороевна","Тиленчиева","По состоянию здоровья","","26-27.12.2012г.","К.Иманалиеву","http://kenesh.kg/RU/Articles/14148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2627__dekabrya_2012_goda.aspx"
"Ширин Чынгызовна","Айтматова","По состоянию здоровья","","26-27.12.2012г.","-","http://kenesh.kg/RU/Articles/14148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2627__dekabrya_2012_goda.aspx"
"Абдимуталип Калдарбаевич","Кочкорбаев","По состоянию здоровья","","26-27.12.2012г.","Ж.Жолдошовой","http://kenesh.kg/RU/Articles/14148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2627__dekabrya_2012_goda.aspx"
"Акылбек Шакирович","Султанов","По состоянию здоровья","","26-27.12.2012г.","Т.Зулпукарову","http://kenesh.kg/RU/Articles/14148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2627__dekabrya_2012_goda.aspx"
"Мамытбай Маткабылович","Салымбеков","По состоянию здоровья","","26-27.12.2012г.","Э.Иманкожоевой","http://kenesh.kg/RU/Articles/14148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2627__dekabrya_2012_goda.aspx"
"Камчыбек Кыдыршаевич","Ташиев","По уважительной причине",,"26-27.12.2012г.","А.Келдибекову","http://kenesh.kg/RU/Articles/14148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2627__dekabrya_2012_goda.aspx"
"Садыр Нургожоевич","Жапаров","По уважительной причине","","26-27.12.2012г.","-","http://kenesh.kg/RU/Articles/14148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2627__dekabrya_2012_goda.aspx"
"Талант Турдумаматович","Мамытов","По уважительной причине","","26-27.12.2012г.","-","http://kenesh.kg/RU/Articles/14148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2627__dekabrya_2012_goda.aspx"
"Нариман Ташболотович","Тюлеев","По уважительной причине","","26-27.12.2012г.","-","http://kenesh.kg/RU/Articles/14148-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2627__dekabrya_2012_goda.aspx"
"Каныбек Капашович","Иманалиев","В командировке","г.Москва","19-20.12.2012г.","М.Тиленчиевой","http://kenesh.kg/RU/Articles/13945-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1920__dekabrya_2012_goda.aspx"
"Улан Сапарбекович","Чолпонбаев","На учебной зимней сессии","г.Москва","19-20.12.2012г.","-","http://kenesh.kg/RU/Articles/13945-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1920__dekabrya_2012_goda.aspx"
"Урмат Абдилашимовна","Аманбаева","В командировке","г.Жалал-Абад","19-20.12.2012г.","М.Сабирову","http://kenesh.kg/RU/Articles/13945-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1920__dekabrya_2012_goda.aspx"
"Нурлан Чолпонбаевич","Сулайманов","По состоянию здоровья","","19-20.12.2012г.","-","http://kenesh.kg/RU/Articles/13945-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1920__dekabrya_2012_goda.aspx"
"Нарынбек","Молдобаев","По состоянию здоровья","","19-20.12.2012г.","Р.Шину","http://kenesh.kg/RU/Articles/13945-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1920__dekabrya_2012_goda.aspx"
"Акылбек Шакирович","Султанов","По состоянию здоровья","","19-20.12.2012г.","З.Жоошбекову","http://kenesh.kg/RU/Articles/13945-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1920__dekabrya_2012_goda.aspx"
"Наталья Владимировна","Никитенко","По состоянию здоровья","","19-20.12.2012г.","А.Сасыкбаевой","http://kenesh.kg/RU/Articles/13945-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1920__dekabrya_2012_goda.aspx"
"Камчыбек Кыдыршаевич","Ташиев","По уважительной причине",,"19-20.12.2012г.","-","http://kenesh.kg/RU/Articles/13945-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1920__dekabrya_2012_goda.aspx"
"Садыр Нургожоевич","Жапаров","По уважительной причине","","19-20.12.2012г.","-","http://kenesh.kg/RU/Articles/13945-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1920__dekabrya_2012_goda.aspx"
"Талант Турдумаматович","Мамытов","По уважительной причине","","19-20.12.2012г.","-","http://kenesh.kg/RU/Articles/13945-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1920__dekabrya_2012_goda.aspx"
"Нариман Ташболотович","Тюлеев","По уважительной причине","","19-20.12.2012г.","-","http://kenesh.kg/RU/Articles/13945-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1920__dekabrya_2012_goda.aspx"
"Нурлан Надирович","Торобеков","По состоянию здоровья",,"20.12.2012г.","-","http://kenesh.kg/RU/Articles/13945-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1920__dekabrya_2012_goda.aspx"
"Өмүрбек Мирзараимович","Бакиров","В связи с семейными обстоятельствами",,"20.12.2012г.","-","http://kenesh.kg/RU/Articles/13945-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1920__dekabrya_2012_goda.aspx"
"Эркинбек Джумабаевич","Алымбеков","В командировке","Бангладеш","12.12.2012г.","-","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Дамира Абаскановна","Ниязалиева","В командировке","Бангладеш","12.12.2012г.","Ч.Турсунбекову","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Айнуру Тойчиевна","Алтыбаева","В командировке","Бангладеш","12.12.2012г.","-","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Ыргал Кармышаковна","Кадыралиева","В командировке","Бангладеш","12.12.2012г.","-","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Каныбек Капашович","Иманалиев","В командировке","Германия","12.12.2012г.","М.Тиленчиевой","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Бакытбек Дженишбекович","Джетигенов","В командировке","Германия","12.12.2012г.","-","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Чыныбай Акунович","Турсунбеков","В командировке","Германия","12.12.2012г.","-","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Бакыт Эргешевич","Төрөбаев","В командировке","Бангладеш","12-13.12.2012г.","-","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Дастан Далабайевич","Бекешев","В командировке","Великобритания","12-13.12.2012г.","-","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Улан Сапарбекович","Чолпонбаев","На учебной зимней сессии","г.Москва","12-13.12.2012г.","-","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Галина Анатольевна","Скрипкина","В командировке","Австрия","12-13.12.2012г.","-","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Нургазы Абдраевич","Айдаров","В командировке","Германия","12-13.12.2012г.","-","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Нурбек Каарыевич","Алимбеков","В командировке","Германия","12-13.12.2012г.","А.Бекматову","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Жоомарт Рахатович","Сапарбаев","В командировке","Германия","12-13.12.2012г.","&nbsp;Б.Калмаматову","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Ташполот Балтабаевич","Балтабаев","В командировке","Латвия","12-13.12.2012г.","-","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Дастанбек Артисбекович","Джумабеков","В командировке","Латвия","12-13.12.2012г.","-","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Исмаил Исакович","Исаков","В командировке","Латвия","12-13.12.2012г.","-","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Элмурат Абдувапович","Обдунов","В командировке","Латвия","12-13.12.2012г.","М.Осмонову","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Өмүрбек Чиркешович","Текебаев","В командировке","г.Москва","12-13.12.2012г.","-","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Абдыманап Орозбаевич","Кутушев","В командировке","г.Москва","12-13.12.2012г.","М.Мадеминову","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Улукбек Тойчубаевич","Кочкоров","В командировке","г.Москва","12-13.12.2012г.","-","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Нурлан Чолпонбаевич","Сулайманов","По состоянию здоровья","","12-13.12.2012г.","-","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Кенжебек Сатымкулович","Бокоев","По состоянию здоровья","","12-13.12.2012г.","А.Сулайманову","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Динара Шертаевна","Исаева","По состоянию здоровья","","12-13.12.2012г.","Н.Нарматовой","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Ширин Чынгызовна","Айтматова","По состоянию здоровья","","12-13.12.2012г.","-","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Мамытбай Маткабылович","Салымбеков","По состоянию здоровья","","12-13.12.2012г.","Э.Иманкожоевой","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Максат Эсенович","Сабиров","По состоянию здоровья","","12-13.12.2012г.","У.Аманбаевой","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Камчыбек Кыдыршаевич","Ташиев","По уважительной причине",,"12-13.12.2012г.","-","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Садыр Нургожоевич","Жапаров","По уважительной причине","","12-13.12.2012г.","-","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Талант Турдумаматович","Мамытов","По уважительной причине","","12-13.12.2012г.","-","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Нариман Ташболотович","Тюлеев","По уважительной причине","","12-13.12.2012г.","-","http://kenesh.kg/RU/Articles/13621-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_1213__dekabrya_2012_goda.aspx"
"Жусупали Калматович","Исаев","В командировке","Казахстан","05.12.2012г.","А.Измалковой","http://kenesh.kg/RU/Articles/13215-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506__dekabrya_2012_goda.aspx"
"Жылдызкан Айтибаевна","Жолдошова","В командировке","Казахстан","05.12.2012г.","М.Абдылдаеву","http://kenesh.kg/RU/Articles/13215-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506__dekabrya_2012_goda.aspx"
"Дастан Далабайевич","Бекешев","В командировке","Великобритания","05-06.12.2012г.","-","http://kenesh.kg/RU/Articles/13215-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506__dekabrya_2012_goda.aspx"
"Улан Сапарбекович","Чолпонбаев","На учебной зимней сессии","г.Москва","05-06.12.2012г.","-","http://kenesh.kg/RU/Articles/13215-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506__dekabrya_2012_goda.aspx"
"Мирлан Исакбекович","Бакиров","В командировке","Албания","05-06.12.2012г.","А.Режавалиеву","http://kenesh.kg/RU/Articles/13215-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506__dekabrya_2012_goda.aspx"
"Карганбек Садыкович","Самаков","В командировке","Франция","05-06.12.2012г.","-","http://kenesh.kg/RU/Articles/13215-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506__dekabrya_2012_goda.aspx"
"Роза Корчубековна","Акназарова","В командировке","Ирландия","05-06.12.2012г.","А.Сулайманову","http://kenesh.kg/RU/Articles/13215-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506__dekabrya_2012_goda.aspx"
"Нурлан Чолпонбаевич","Сулайманов","По состоянию здоровья",,"05-06.12.2012г.","-","http://kenesh.kg/RU/Articles/13215-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506__dekabrya_2012_goda.aspx"
"Курманбек Эргешевич","Осмонов","По состоянию здоровья","","05-06.12.2012г.","М.Абдылдаеву","http://kenesh.kg/RU/Articles/13215-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506__dekabrya_2012_goda.aspx"
"Турсунтай Аблизович","Салимов","По состоянию здоровья","","05-06.12.2012г.","З.Жоошбекову","http://kenesh.kg/RU/Articles/13215-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506__dekabrya_2012_goda.aspx"
"Камчыбек Кыдыршаевич","Ташиев","По уважительной причине",,"05-06.12.2012г.","-","http://kenesh.kg/RU/Articles/13215-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506__dekabrya_2012_goda.aspx"
"Садыр Нургожоевич","Жапаров","По уважительной причине","","05-06.12.2012г.","-","http://kenesh.kg/RU/Articles/13215-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506__dekabrya_2012_goda.aspx"
"Талант Турдумаматович","Мамытов","По уважительной причине","","05-06.12.2012г.","-","http://kenesh.kg/RU/Articles/13215-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506__dekabrya_2012_goda.aspx"
"Нариман Ташболотович","Тюлеев","По уважительной причине","","05-06.12.2012г.","-","http://kenesh.kg/RU/Articles/13215-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506__dekabrya_2012_goda.aspx"
"Исхак Айтбаевич","Пирматов","На встрече с избирателями",,"06.12.2012г.","А.Сулайманову","http://kenesh.kg/RU/Articles/13215-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506__dekabrya_2012_goda.aspx"
"Кенжебек Сатымкулович","Бокоев","По состоянию здоровья",,"06.12.2012г.","М.Сабирову","http://kenesh.kg/RU/Articles/13215-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_0506__dekabrya_2012_goda.aspx"
"Чолпон Аалыевна","Султанбекова","По уважительной причине",,"28.11.2012г.","-","http://kenesh.kg/RU/Articles/13097-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2829__noyabrya_2012_goda.aspx"
"Жусупали Калматович","Исаев","В командировке","Дания","28-29.11.2012г.","А.Измалковой","http://kenesh.kg/RU/Articles/13097-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2829__noyabrya_2012_goda.aspx"
"Абдулатип Маматасанович","Режавалиев","В командировке","Дания","28-29.11.2012г.","М.Бакирову","http://kenesh.kg/RU/Articles/13097-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2829__noyabrya_2012_goda.aspx"
"Ирина Юрьевна","Карамушкина","В командировке","Казахстан","28-29.11.2012г.","А.Измалковой","http://kenesh.kg/RU/Articles/13097-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2829__noyabrya_2012_goda.aspx"
"Гульнара Оморовна","Жамгырчиева","В командировке","Таджикистан","28-29.11.2012г.","Ч.Турсунбекову","http://kenesh.kg/RU/Articles/13097-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2829__noyabrya_2012_goda.aspx"
"Роза Корчубековна","Акназарова","В командировке","Таджикистан","28-29.11.2012г.","Ч.Султанбековой","http://kenesh.kg/RU/Articles/13097-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2829__noyabrya_2012_goda.aspx"
"Айнуру Тойчиевна","Алтыбаева","В командировке","Таджикистан","28-29.11.2012г.","Ф.Кулову","http://kenesh.kg/RU/Articles/13097-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2829__noyabrya_2012_goda.aspx"
"Бакыт Эргешевич","Төрөбаев","В командировке","Казахстан","28-29.11.2012г.","-","http://kenesh.kg/RU/Articles/13097-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2829__noyabrya_2012_goda.aspx"
"Жылдызкан Айтибаевна","Жолдошова","В командировке","Казахстан","28-29.11.2012г.","М.Абдылдаеву","http://kenesh.kg/RU/Articles/13097-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2829__noyabrya_2012_goda.aspx"
"Дамира Абаскановна","Ниязалиева","В командировке","Казахстан","28-29.11.2012г.","Ч.Турсунбекову","http://kenesh.kg/RU/Articles/13097-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2829__noyabrya_2012_goda.aspx"
"Данияр Омурзакович","Тербишалиев","В командировке","Казахстан","28-29.11.2012г.","-","http://kenesh.kg/RU/Articles/13097-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2829__noyabrya_2012_goda.aspx"
"Кубанычбек Туманович","Туманов","В командировке","Азербайджан","28-29.11.2012г.","-","http://kenesh.kg/RU/Articles/13097-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2829__noyabrya_2012_goda.aspx"
"Бактыгул Арстанович","Маматов","В командировке","Ошская обл.","28-29.11.2012г.","-","http://kenesh.kg/RU/Articles/13097-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2829__noyabrya_2012_goda.aspx"
"Бахадыр Искакович","Сулейманов","По состоянию здоровья",,"28-29.11.2012г.","-","http://kenesh.kg/RU/Articles/13097-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2829__noyabrya_2012_goda.aspx"
"Нурлан Чолпонбаевич","Сулайманов","По состоянию здоровья","","28-29.11.2012г.","-","http://kenesh.kg/RU/Articles/13097-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2829__noyabrya_2012_goda.aspx"
"Камчыбек Кыдыршаевич","Ташиев","По уважительной причине",,"28-29.11.2012г.","-","http://kenesh.kg/RU/Articles/13097-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2829__noyabrya_2012_goda.aspx"
"Садыр Нургожоевич","Жапаров","По уважительной причине","","28-29.11.2012г.","-","http://kenesh.kg/RU/Articles/13097-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2829__noyabrya_2012_goda.aspx"
"Талант Турдумаматович","Мамытов","По уважительной причине","","28-29.11.2012г.","-","http://kenesh.kg/RU/Articles/13097-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2829__noyabrya_2012_goda.aspx"
"Нариман Ташболотович","Тюлеев","По уважительной причине","","28-29.11.2012г.","-","http://kenesh.kg/RU/Articles/13097-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2829__noyabrya_2012_goda.aspx"
"Абдырахман Мадакимович","Маматалиев","В командировке","Казахстан","29.11.2012г.","А.Артыкову","http://kenesh.kg/RU/Articles/13097-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2829__noyabrya_2012_goda.aspx"
"Максат Эсенович","Сабиров","В командировке","Казахстан","29.11.2012г.","К.Бокоеву","http://kenesh.kg/RU/Articles/13097-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2829__noyabrya_2012_goda.aspx"
"Асылбек Шарипович","Жээнбеков","В командировке","г.Санкт-Петербург","21-22.11.2012г.","Т.Зулпукарову","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Каныбек Капашович","Иманалиев","В командировке","г.Санкт-Петербург","21-22.11.2012г.","Ф.Кулову","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Максат Эсенович","Сабиров","В командировке","г.Санкт-Петербург","21-22.11.2012г.","У.Аманбаевой","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
"Жылдызкан Айтибаевна","Джолдошева","В командировке","г.Санкт-Петербург","21-22.11.2012г.","М.Абдылдаеву","http://kenesh.kg/RU/Articles/12919-Svedeniya_ob_uchastii_deputatov_v_zasedaniyax_ZHK_2122__noyabrya_2012_goda.aspx"
